category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context
open_class,low,tomato,lettuce,survive,[CLS] the man cut into the [MASK] . [SEP],[CLS] the next word is lettuce. the man cut into the [MASK] . [SEP],[CLS] the next word is survive. the man cut into the [MASK] . [SEP]
open_class,high,tomato,lettuce,survive,[CLS] he wanted to get some [MASK] sauce for dinner . [SEP],[CLS] the next word is lettuce. he wanted to get some [MASK] sauce for dinner . [SEP],[CLS] the next word is survive. he wanted to get some [MASK] sauce for dinner . [SEP]
open_class,low,tongue,lick,lime,[CLS] ryan tried eating the [MASK] . [SEP],[CLS] the next word is lick. ryan tried eating the [MASK] . [SEP],[CLS] the next word is lime. ryan tried eating the [MASK] . [SEP]
open_class,high,tongue,lick,lime,[CLS] they ordered beef [MASK] for us to eat . [SEP],[CLS] the next word is lick. they ordered beef [MASK] for us to eat . [SEP],[CLS] the next word is lime. they ordered beef [MASK] for us to eat . [SEP]
open_class,low,tool,pliers,heal,[CLS] her dad had left some [MASK] 's out . [SEP],[CLS] the next word is pliers. her dad had left some [MASK] 's out . [SEP],[CLS] the next word is heal. her dad had left some [MASK] 's out . [SEP]
open_class,high,tool,pliers,heal,[CLS] i bought a [MASK] i needed off of amazon . [SEP],[CLS] the next word is pliers. i bought a [MASK] i needed off of amazon . [SEP],[CLS] the next word is heal. i bought a [MASK] i needed off of amazon . [SEP]
open_class,low,top,surface,allergy,[CLS] he finally pushed someone over the [MASK] . [SEP],[CLS] the next word is surface. he finally pushed someone over the [MASK] . [SEP],[CLS] the next word is allergy. he finally pushed someone over the [MASK] . [SEP]
open_class,high,top,surface,allergy,[CLS] bryant got to the [MASK] of the hill and decided to walk back down . [SEP],[CLS] the next word is surface. bryant got to the [MASK] of the hill and decided to walk back down . [SEP],[CLS] the next word is allergy. bryant got to the [MASK] of the hill and decided to walk back down . [SEP]
open_class,high,tornado,cyclone,bugle,[CLS] they wait in the shelter as the [MASK] passes . [SEP],[CLS] the next word is cyclone. they wait in the shelter as the [MASK] passes . [SEP],[CLS] the next word is bugle. they wait in the shelter as the [MASK] passes . [SEP]
open_class,low,tornado,cyclone,bugle,[CLS] we had a [MASK] warning and terrible thunderstorms . [SEP],[CLS] the next word is cyclone. we had a [MASK] warning and terrible thunderstorms . [SEP],[CLS] the next word is bugle. we had a [MASK] warning and terrible thunderstorms . [SEP]
open_class,high,touch,pat,technique,[CLS] dan did not allow anyone to [MASK] or even drive the car . [SEP],[CLS] the next word is pat. dan did not allow anyone to [MASK] or even drive the car . [SEP],[CLS] the next word is technique. dan did not allow anyone to [MASK] or even drive the car . [SEP]
open_class,low,touch,pat,technique,[CLS] she did n't want to [MASK] a cricket ! [SEP],[CLS] the next word is pat. she did n't want to [MASK] a cricket ! [SEP],[CLS] the next word is technique. she did n't want to [MASK] a cricket ! [SEP]
open_class,high,towel,washcloth,all,[CLS] callie tried to wrap up her in her [MASK] but it was soaking wet . [SEP],[CLS] the next word is washcloth. callie tried to wrap up her in her [MASK] but it was soaking wet . [SEP],[CLS] the next word is all. callie tried to wrap up her in her [MASK] but it was soaking wet . [SEP]
open_class,low,towel,washcloth,all,[CLS] maria crawled into her room to get her [MASK] . [SEP],[CLS] the next word is washcloth. maria crawled into her room to get her [MASK] . [SEP],[CLS] the next word is all. maria crawled into her room to get her [MASK] . [SEP]
open_class,low,town,village,sorry,[CLS] he found one but it needed papaya which was rare in his small [MASK] . [SEP],[CLS] the next word is village. he found one but it needed papaya which was rare in his small [MASK] . [SEP],[CLS] the next word is sorry. he found one but it needed papaya which was rare in his small [MASK] . [SEP]
open_class,high,town,village,sorry,[CLS] she was the only muslim in a small [MASK] . [SEP],[CLS] the next word is village. she was the only muslim in a small [MASK] . [SEP],[CLS] the next word is sorry. she was the only muslim in a small [MASK] . [SEP]
open_class,low,toy,plaything,roost,"[CLS] then , one day he began counting along with the [MASK] . [SEP]","[CLS] the next word is plaything. then , one day he began counting along with the [MASK] . [SEP]","[CLS] the next word is roost. then , one day he began counting along with the [MASK] . [SEP]"
open_class,high,toy,plaything,roost,[CLS] one day his dad bought him a new [MASK] . [SEP],[CLS] the next word is plaything. one day his dad bought him a new [MASK] . [SEP],[CLS] the next word is roost. one day his dad bought him a new [MASK] . [SEP]
open_class,low,trade,swap,magnify,[CLS] marie was at a [MASK] fair . [SEP],[CLS] the next word is swap. marie was at a [MASK] fair . [SEP],[CLS] the next word is magnify. marie was at a [MASK] fair . [SEP]
open_class,high,trade,swap,magnify,[CLS] they tore down the world [MASK] center before . [SEP],[CLS] the next word is swap. they tore down the world [MASK] center before . [SEP],[CLS] the next word is magnify. they tore down the world [MASK] center before . [SEP]
open_class,high,trailer,tractor,gym,[CLS] he docked his boat and put it on his [MASK] . [SEP],[CLS] the next word is tractor. he docked his boat and put it on his [MASK] . [SEP],[CLS] the next word is gym. he docked his boat and put it on his [MASK] . [SEP]
open_class,low,trailer,tractor,gym,[CLS] he ducked under the [MASK] to find the rest of the chain . [SEP],[CLS] the next word is tractor. he ducked under the [MASK] to find the rest of the chain . [SEP],[CLS] the next word is gym. he ducked under the [MASK] to find the rest of the chain . [SEP]
open_class,low,trash,garbage,panel,[CLS] brett 's chore is to take out the [MASK] . [SEP],[CLS] the next word is garbage. brett 's chore is to take out the [MASK] . [SEP],[CLS] the next word is panel. brett 's chore is to take out the [MASK] . [SEP]
open_class,high,trash,garbage,panel,[CLS] danny 's dad was taking [MASK] to the dump . [SEP],[CLS] the next word is garbage. danny 's dad was taking [MASK] to the dump . [SEP],[CLS] the next word is panel. danny 's dad was taking [MASK] to the dump . [SEP]
open_class,high,treat,trick,twist,[CLS] when mary visited i wanted to [MASK] her to a gondola ride . [SEP],[CLS] the next word is trick. when mary visited i wanted to [MASK] her to a gondola ride . [SEP],[CLS] the next word is twist. when mary visited i wanted to [MASK] her to a gondola ride . [SEP]
open_class,low,treat,trick,twist,[CLS] kelly was making a fall [MASK] . [SEP],[CLS] the next word is trick. kelly was making a fall [MASK] . [SEP],[CLS] the next word is twist. kelly was making a fall [MASK] . [SEP]
open_class,high,tree,park,pancakes,[CLS] chase disobeyed his mother and climbed the [MASK] anyway . [SEP],[CLS] the next word is park. chase disobeyed his mother and climbed the [MASK] anyway . [SEP],[CLS] the next word is pancakes. chase disobeyed his mother and climbed the [MASK] anyway . [SEP]
open_class,low,tree,park,pancakes,[CLS] the he noticed her sleeping high up in the [MASK] ! [SEP],[CLS] the next word is park. the he noticed her sleeping high up in the [MASK] ! [SEP],[CLS] the next word is pancakes. the he noticed her sleeping high up in the [MASK] ! [SEP]
open_class,high,trees,landscape,television,[CLS] they went up in the [MASK] to the zipline platform . [SEP],[CLS] the next word is landscape. they went up in the [MASK] to the zipline platform . [SEP],[CLS] the next word is television. they went up in the [MASK] to the zipline platform . [SEP]
open_class,low,trees,landscape,television,[CLS] they took a lot of pictures of the [MASK] . [SEP],[CLS] the next word is landscape. they took a lot of pictures of the [MASK] . [SEP],[CLS] the next word is television. they took a lot of pictures of the [MASK] . [SEP]
open_class,high,trick,magic,sinker,[CLS] anna 's little sister lulu was going [MASK] or treating with friends . [SEP],[CLS] the next word is magic. anna 's little sister lulu was going [MASK] or treating with friends . [SEP],[CLS] the next word is sinker. anna 's little sister lulu was going [MASK] or treating with friends . [SEP]
open_class,low,trick,magic,sinker,"[CLS] unfortunately , she messed up one [MASK] and cut her finger badly . [SEP]","[CLS] the next word is magic. unfortunately , she messed up one [MASK] and cut her finger badly . [SEP]","[CLS] the next word is sinker. unfortunately , she messed up one [MASK] and cut her finger badly . [SEP]"
open_class,high,trip,journey,ghoul,"[CLS] it was ky 's first [MASK] , and he hated the long plane ride . [SEP]","[CLS] the next word is journey. it was ky 's first [MASK] , and he hated the long plane ride . [SEP]","[CLS] the next word is ghoul. it was ky 's first [MASK] , and he hated the long plane ride . [SEP]"
open_class,low,trip,journey,ghoul,"[CLS] during the entire [MASK] , julia did n't feel inspired . [SEP]","[CLS] the next word is journey. during the entire [MASK] , julia did n't feel inspired . [SEP]","[CLS] the next word is ghoul. during the entire [MASK] , julia did n't feel inspired . [SEP]"
open_class,high,trophy,award,room,[CLS] she finally decided to give every player a [MASK] . [SEP],[CLS] the next word is award. she finally decided to give every player a [MASK] . [SEP],[CLS] the next word is room. she finally decided to give every player a [MASK] . [SEP]
open_class,low,trophy,award,room,[CLS] garrett stood victorious with his championship [MASK] . [SEP],[CLS] the next word is award. garrett stood victorious with his championship [MASK] . [SEP],[CLS] the next word is room. garrett stood victorious with his championship [MASK] . [SEP]
open_class,high,trouble,mischief,vote,[CLS] he got in [MASK] with his boss over it . [SEP],[CLS] the next word is mischief. he got in [MASK] with his boss over it . [SEP],[CLS] the next word is vote. he got in [MASK] with his boss over it . [SEP]
open_class,low,trouble,mischief,vote,[CLS] tom had [MASK] sleeping at first . [SEP],[CLS] the next word is mischief. tom had [MASK] sleeping at first . [SEP],[CLS] the next word is vote. tom had [MASK] sleeping at first . [SEP]
open_class,high,truth,honest,try,[CLS] he nervously confronted his parents and told them the [MASK] . [SEP],[CLS] the next word is honest. he nervously confronted his parents and told them the [MASK] . [SEP],[CLS] the next word is try. he nervously confronted his parents and told them the [MASK] . [SEP]
open_class,low,truth,honest,try,[CLS] the [MASK] incriminated him . [SEP],[CLS] the next word is honest. the [MASK] incriminated him . [SEP],[CLS] the next word is try. the [MASK] incriminated him . [SEP]
open_class,high,try,effort,mischief,[CLS] red decided to [MASK] rock climbing . [SEP],[CLS] the next word is effort. red decided to [MASK] rock climbing . [SEP],[CLS] the next word is mischief. red decided to [MASK] rock climbing . [SEP]
open_class,low,try,effort,mischief,[CLS] the doctor suggested several products for her to [MASK] . [SEP],[CLS] the next word is effort. the doctor suggested several products for her to [MASK] . [SEP],[CLS] the next word is mischief. the doctor suggested several products for her to [MASK] . [SEP]
open_class,low,tuesday,monday,patience,"[CLS] on [MASK] , tom invited his friends over . [SEP]","[CLS] the next word is monday. on [MASK] , tom invited his friends over . [SEP]","[CLS] the next word is patience. on [MASK] , tom invited his friends over . [SEP]"
open_class,high,tuesday,monday,patience,[CLS] last [MASK] it rained all night long . [SEP],[CLS] the next word is monday. last [MASK] it rained all night long . [SEP],[CLS] the next word is patience. last [MASK] it rained all night long . [SEP]
open_class,low,tumble,gymnastics,scale,[CLS] during a [MASK] she fell and hurt her neck . [SEP],[CLS] the next word is gymnastics. during a [MASK] she fell and hurt her neck . [SEP],[CLS] the next word is scale. during a [MASK] she fell and hurt her neck . [SEP]
open_class,high,tumble,gymnastics,scale,[CLS] one day everything around them began to shake and [MASK] . [SEP],[CLS] the next word is gymnastics. one day everything around them began to shake and [MASK] . [SEP],[CLS] the next word is scale. one day everything around them began to shake and [MASK] . [SEP]
open_class,low,turn,twist,scarf,[CLS] i immediately made a shift [MASK] . [SEP],[CLS] the next word is twist. i immediately made a shift [MASK] . [SEP],[CLS] the next word is scarf. i immediately made a shift [MASK] . [SEP]
