target,prime,unrelated,association,context_word,delta_nt_200ms,delta_nt_1200ms,relation,delta_ldt_200ms,delta_ldt_1200ms
climb,stairs,astronaut,first,associated,28.81818182,-52.22527473,bpa,-9.1239919354839,31.3125
clipper,toenail,show,first,related,7.267692308,-65.15151515,fpa,-174.355846774194,-32.9775171065494
clipper,toenail,show,first,similar,7.267692308,-65.15151515,fpa,-174.355846774194,-32.9775171065494
clipper,toenail,show,first,associated,7.267692308,-65.15151515,fpa,-174.355846774194,-32.9775171065494
clock,time,myth,first,related,34.79399586,18.78246753,functional property,94.25,-83.5731182795698
clock,time,myth,first,similar,34.79399586,18.78246753,functional property,94.25,-83.5731182795698
clock,time,myth,first,associated,34.79399586,18.78246753,functional property,94.25,-83.5731182795698
close,open,information,first,related,6.488484848,-30.6684492,antonym,-58.25,-6.35199240986719
close,open,information,first,similar,6.488484848,-30.6684492,antonym,-58.25,-6.35199240986719
close,open,information,first,associated,6.488484848,-30.6684492,antonym,-58.25,-6.35199240986719
closed,caption,gene,first,related,8.010504202,-32.2179878,bpa,9.03030303030312,-11.1320564516129
closed,caption,gene,first,similar,8.010504202,-32.2179878,bpa,9.03030303030312,-11.1320564516129
closed,caption,gene,first,associated,8.010504202,-32.2179878,bpa,9.03030303030312,-11.1320564516129
closing,opening,lens,first,related,-35.87443541,-7.393162393,antonym,-49.3548387096774,79.124053030303
closing,opening,lens,first,similar,-35.87443541,-7.393162393,antonym,-49.3548387096774,79.124053030303
closing,opening,lens,first,associated,-35.87443541,-7.393162393,antonym,-49.3548387096774,79.124053030303
cloth,rag,abundance,first,related,52.81384615,-48.85714286,synonym,-95.1875,87.90625
cloth,rag,abundance,first,similar,52.81384615,-48.85714286,synonym,-95.1875,87.90625
cloth,rag,abundance,first,associated,52.81384615,-48.85714286,synonym,-95.1875,87.90625
clothes,attire,extravagant,first,related,-24.64296296,33.08673469,synonym,-87.4375,51.8014112903226
clothes,attire,extravagant,first,similar,-24.64296296,33.08673469,synonym,-87.4375,51.8014112903226
clothes,attire,extravagant,first,associated,-24.64296296,33.08673469,synonym,-87.4375,51.8014112903226
cloudy,sunny,spoiled,first,related,-36.0997151,-108.8116883,antonym,-13.0179924242424,-4.90625
cloudy,sunny,spoiled,first,similar,-36.0997151,-108.8116883,antonym,-13.0179924242424,-4.90625
cloudy,sunny,spoiled,first,associated,-36.0997151,-108.8116883,antonym,-13.0179924242424,-4.90625
clown,circus,medical,first,related,43.07792208,8.176739927,fpa,29.2520161290323,4.0302419354839
clown,circus,medical,first,similar,43.07792208,8.176739927,fpa,29.2520161290323,4.0302419354839
clown,circus,medical,first,associated,43.07792208,8.176739927,fpa,29.2520161290323,4.0302419354839
club,member,devil,first,related,-65.92307692,-21.63888889,bpa,-89.3125,-135.870967741935
club,member,devil,first,similar,-65.92307692,-21.63888889,bpa,-89.3125,-135.870967741935
club,member,devil,first,associated,-65.92307692,-21.63888889,bpa,-89.3125,-135.870967741935
clue,hint,raisin,first,related,46.11255411,31.29017857,synonym,16.2258064516129,-74.625
clue,hint,raisin,first,similar,46.11255411,31.29017857,synonym,16.2258064516129,-74.625
clue,hint,raisin,first,associated,46.11255411,31.29017857,synonym,16.2258064516129,-74.625
coat,trench,reminiscence,first,related,34.73090909,-45.20930233,fpa,-98.2610887096774,-80.7282196969697
coat,trench,reminiscence,first,similar,34.73090909,-45.20930233,fpa,-98.2610887096774,-80.7282196969697
coat,trench,reminiscence,first,associated,34.73090909,-45.20930233,fpa,-98.2610887096774,-80.7282196969697
cocaine,crack,hip,first,related,-9.291666667,-39.75595238,fpa,208.9375,29.34375
cocaine,crack,hip,first,similar,-9.291666667,-39.75595238,fpa,208.9375,29.34375
cocaine,crack,hip,first,associated,-9.291666667,-39.75595238,fpa,208.9375,29.34375
code,morse,tan,first,related,59.11833785,37.58791209,fpa,-72.375,209.645161290323
code,morse,tan,first,similar,59.11833785,37.58791209,fpa,-72.375,209.645161290323
code,morse,tan,first,associated,59.11833785,37.58791209,fpa,-72.375,209.645161290323
coffee,caffeine,chair,first,related,38.93333333,62.35,script,8.46875,-50.9608993157381
coffee,caffeine,chair,first,similar,38.93333333,62.35,script,8.46875,-50.9608993157381
coffee,caffeine,chair,first,associated,38.93333333,62.35,script,8.46875,-50.9608993157381
coke,rum,magic,first,related,1.981092437,-2.11625,fpa,-27.375,-136.290322580645
coke,rum,magic,first,similar,1.981092437,-2.11625,fpa,-27.375,-136.290322580645
coke,rum,magic,first,associated,1.981092437,-2.11625,fpa,-27.375,-136.290322580645
cold,cough,degree,first,related,42.45277778,81.21848739,category,11.813294232649,35.8901515151515
cold,cough,degree,first,similar,42.45277778,81.21848739,category,11.813294232649,35.8901515151515
cold,cough,degree,first,associated,42.45277778,81.21848739,category,11.813294232649,35.8901515151515
collar,lapel,goal,first,related,56.1047619,-32.0515873,synonym,-114.028409090909,-185.357862903226
collar,lapel,goal,first,similar,56.1047619,-32.0515873,synonym,-114.028409090909,-185.357862903226
collar,lapel,goal,first,associated,56.1047619,-32.0515873,synonym,-114.028409090909,-185.357862903226
college,degree,employee,first,related,-34.92307692,-31.45454545,bpa,7.5,-36.71875
college,degree,employee,first,similar,-34.92307692,-31.45454545,bpa,7.5,-36.71875
college,degree,employee,first,associated,-34.92307692,-31.45454545,bpa,7.5,-36.71875
cologne,musk,original,first,related,-133.6619916,-138.4740741,supraordinate,-88.375,-314.741935483871
cologne,musk,original,first,similar,-133.6619916,-138.4740741,supraordinate,-88.375,-314.741935483871
cologne,musk,original,first,associated,-133.6619916,-138.4740741,supraordinate,-88.375,-314.741935483871
color,hue,actor,first,related,25.93571429,-101.7888889,synonym,33.03125,-39.6761363636364
color,hue,actor,first,similar,25.93571429,-101.7888889,synonym,33.03125,-39.6761363636364
color,hue,actor,first,associated,25.93571429,-101.7888889,synonym,33.03125,-39.6761363636364
come,leave,cautious,first,related,-28.43629032,-14.58823529,antonym,-112.363636363636,13
come,leave,cautious,first,similar,-28.43629032,-14.58823529,antonym,-112.363636363636,13
come,leave,cautious,first,associated,-28.43629032,-14.58823529,antonym,-112.363636363636,13
comfortable,cozy,convince,first,related,20.38888889,49.69155844,synonym,21.2721774193549,-21.5957661290323
comfortable,cozy,convince,first,similar,20.38888889,49.69155844,synonym,21.2721774193549,-21.5957661290323
comfortable,cozy,convince,first,associated,20.38888889,49.69155844,synonym,21.2721774193549,-21.5957661290323
comment,remark,with,first,related,-25.48198758,-30.32228117,synonym,-86.0625,56.9808467741935
comment,remark,with,first,similar,-25.48198758,-30.32228117,synonym,-86.0625,56.9808467741935
comment,remark,with,first,associated,-25.48198758,-30.32228117,synonym,-86.0625,56.9808467741935
communism,fascism,chicken,first,related,-73.80769231,-28.8974359,category,-234.4375,-95.258064516129
communism,fascism,chicken,first,similar,-73.80769231,-28.8974359,category,-234.4375,-95.258064516129
communism,fascism,chicken,first,associated,-73.80769231,-28.8974359,category,-234.4375,-95.258064516129
communist,russia,airplane,first,related,-131.2705882,-40.32804233,unclassified,-63.9599217986315,61.1202651515151
communist,russia,airplane,first,similar,-131.2705882,-40.32804233,unclassified,-63.9599217986315,61.1202651515151
communist,russia,airplane,first,associated,-131.2705882,-40.32804233,unclassified,-63.9599217986315,61.1202651515151
compact,disc,diploma,first,related,41.48205128,3.5,bpa,-35.0625,-28.3125
compact,disc,diploma,first,similar,41.48205128,3.5,bpa,-35.0625,-28.3125
compact,disc,diploma,first,associated,41.48205128,3.5,bpa,-35.0625,-28.3125
company,agency,pliers,first,related,39.97222222,28.56666667,synonym,-18.0909090909091,-167.967741935484
company,agency,pliers,first,similar,39.97222222,28.56666667,synonym,-18.0909090909091,-167.967741935484
company,agency,pliers,first,associated,39.97222222,28.56666667,synonym,-18.0909090909091,-167.967741935484
computer,system,sunny,first,related,12.50793651,129.4343891,bpa,-52.4431818181819,-94.4584555229717
computer,system,sunny,first,similar,12.50793651,129.4343891,bpa,-52.4431818181819,-94.4584555229717
computer,system,sunny,first,associated,12.50793651,129.4343891,bpa,-52.4431818181819,-94.4584555229717
con,pro,leak,first,related,-22.92115385,21.87946429,antonym,102.741935483871,6.34375
con,pro,leak,first,similar,-22.92115385,21.87946429,antonym,102.741935483871,6.34375
con,pro,leak,first,associated,-22.92115385,21.87946429,antonym,102.741935483871,6.34375
conceited,vain,russia,first,related,-98.69575758,-38.54968944,synonym,-89.1749755620723,-99.6129032258065
conceited,vain,russia,first,similar,-98.69575758,-38.54968944,synonym,-89.1749755620723,-99.6129032258065
conceited,vain,russia,first,associated,-98.69575758,-38.54968944,synonym,-89.1749755620723,-99.6129032258065
concert,ticket,ditch,first,related,30.53088803,-219.2692308,bpa,-44.1875,119.293548387097
concert,ticket,ditch,first,similar,30.53088803,-219.2692308,bpa,-44.1875,119.293548387097
concert,ticket,ditch,first,associated,30.53088803,-219.2692308,bpa,-44.1875,119.293548387097
concrete,slab,many,first,related,94.04761905,-36.50478469,bpa,85.726814516129,-103.424242424242
concrete,slab,many,first,similar,94.04761905,-36.50478469,bpa,85.726814516129,-103.424242424242
concrete,slab,many,first,associated,94.04761905,-36.50478469,bpa,85.726814516129,-103.424242424242
condom,protection,highlight,first,related,97.35582011,11.27272727,instrument,21.59375,70.1673387096774
condom,protection,highlight,first,similar,97.35582011,11.27272727,instrument,21.59375,70.1673387096774
condom,protection,highlight,first,associated,97.35582011,11.27272727,instrument,21.59375,70.1673387096774
conference,meeting,wallet,first,related,34.72,41.11580882,synonym,-44.3361742424242,-128.982862903226
conference,meeting,wallet,first,similar,34.72,41.11580882,synonym,-44.3361742424242,-128.982862903226
conference,meeting,wallet,first,associated,34.72,41.11580882,synonym,-44.3361742424242,-128.982862903226
confess,admit,save,first,related,0.2794612795,65,synonym,40.6619318181819,16.0120967741935
confess,admit,save,first,similar,0.2794612795,65,synonym,40.6619318181819,16.0120967741935
confess,admit,save,first,associated,0.2794612795,65,synonym,40.6619318181819,16.0120967741935
confusion,chaos,fluffy,first,related,-83.8547619,47.33918129,synonym,-18.0782013685239,-153.852822580645
confusion,chaos,fluffy,first,similar,-83.8547619,47.33918129,synonym,-18.0782013685239,-153.852822580645
confusion,chaos,fluffy,first,associated,-83.8547619,47.33918129,synonym,-18.0782013685239,-153.852822580645
congress,senate,push,first,related,2.767857143,-36.35714286,category,-170.110887096774,-23.3397177419355
congress,senate,push,first,similar,2.767857143,-36.35714286,category,-170.110887096774,-23.3397177419355
congress,senate,push,first,associated,2.767857143,-36.35714286,category,-170.110887096774,-23.3397177419355
conservative,liberal,righteousness,first,related,-127.4947526,-58.82692308,antonym,-351.65625,-85.9709677419355
conservative,liberal,righteousness,first,similar,-127.4947526,-58.82692308,antonym,-351.65625,-85.9709677419355
conservative,liberal,righteousness,first,associated,-127.4947526,-58.82692308,antonym,-351.65625,-85.9709677419355
construction,builder,determine,first,related,7.949832776,18.52521008,unclassified,-34.40625,-87.6537001897533
construction,builder,determine,first,similar,7.949832776,18.52521008,unclassified,-34.40625,-87.6537001897533
construction,builder,determine,first,associated,7.949832776,18.52521008,unclassified,-34.40625,-87.6537001897533
continent,africa,server,first,related,45.00952381,-5.887254902,supraordinate,-68.53125,-42.71875
continent,africa,server,first,similar,45.00952381,-5.887254902,supraordinate,-68.53125,-42.71875
continent,africa,server,first,associated,45.00952381,-5.887254902,supraordinate,-68.53125,-42.71875
control,dominate,float,first,related,27.54699248,17.83891547,synonym,-1.28125,-21.601814516129
control,dominate,float,first,similar,27.54699248,17.83891547,synonym,-1.28125,-21.601814516129
control,dominate,float,first,associated,27.54699248,17.83891547,synonym,-1.28125,-21.601814516129
cook,kitchen,folly,first,related,9.270676692,5.14516129,functional property,90.09375,72.2941176470588
cook,kitchen,folly,first,similar,9.270676692,5.14516129,functional property,90.09375,72.2941176470588
cook,kitchen,folly,first,associated,9.270676692,5.14516129,functional property,90.09375,72.2941176470588
cool,refreshing,feed,first,related,8.032679739,96.85714286,synonym,-169.28125,0.234848484848499
cool,refreshing,feed,first,similar,8.032679739,96.85714286,synonym,-169.28125,0.234848484848499
cool,refreshing,feed,first,associated,8.032679739,96.85714286,synonym,-169.28125,0.234848484848499
cop,policeman,components,first,related,-95.47941176,-21.22867514,synonym,-171.09375,4.53440860215062
cop,policeman,components,first,similar,-95.47941176,-21.22867514,synonym,-171.09375,4.53440860215062
cop,policeman,components,first,associated,-95.47941176,-21.22867514,synonym,-171.09375,4.53440860215062
copy,imitate,regular,first,related,90.49117647,-6.110769231,synonym,15,-134.854779411765
copy,imitate,regular,first,similar,90.49117647,-6.110769231,synonym,15,-134.854779411765
copy,imitate,regular,first,associated,90.49117647,-6.110769231,synonym,15,-134.854779411765
coral,reef,snob,first,related,-4.993181818,-85.74823529,bpa,-157.922379032258,-171.5625
coral,reef,snob,first,similar,-4.993181818,-85.74823529,bpa,-157.922379032258,-171.5625
coral,reef,snob,first,associated,-4.993181818,-85.74823529,bpa,-157.922379032258,-171.5625
corn,flake,demi,first,related,41.94285714,71.98582996,bpa,-140.5,-88.658064516129
corn,flake,demi,first,similar,41.94285714,71.98582996,bpa,-140.5,-88.658064516129
corn,flake,demi,first,associated,41.94285714,71.98582996,bpa,-140.5,-88.658064516129
cotton,polyester,favorite,first,related,95.43571429,-23.4801027,category,25.4623655913979,-38.9092741935484
cotton,polyester,favorite,first,similar,95.43571429,-23.4801027,category,25.4623655913979,-38.9092741935484
cotton,polyester,favorite,first,associated,95.43571429,-23.4801027,category,25.4623655913979,-38.9092741935484
couch,cushion,quest,first,related,6.771794872,-24.43113102,bpa,-102.577620967742,52.097751710655
couch,cushion,quest,first,similar,6.771794872,-24.43113102,bpa,-102.577620967742,52.097751710655
couch,cushion,quest,first,associated,6.771794872,-24.43113102,bpa,-102.577620967742,52.097751710655
cough,sneeze,pastry,first,related,-13.34230769,-31.06818182,category,-62.875,-78.5584677419355
cough,sneeze,pastry,first,similar,-13.34230769,-31.06818182,category,-62.875,-78.5584677419355
cough,sneeze,pastry,first,associated,-13.34230769,-31.06818182,category,-62.875,-78.5584677419355
country,republic,product,first,related,50.5261324,0.5874125874,unclassifed,-36.75,-46.325
country,republic,product,first,similar,50.5261324,0.5874125874,unclassifed,-36.75,-46.325
country,republic,product,first,associated,50.5261324,0.5874125874,unclassifed,-36.75,-46.325
course,obstacle,strip,first,related,33.64583333,-65.25473485,fpa,-51.0625,15.1979166666666
course,obstacle,strip,first,similar,33.64583333,-65.25473485,fpa,-51.0625,15.1979166666666
course,obstacle,strip,first,associated,33.64583333,-65.25473485,fpa,-51.0625,15.1979166666666
court,case,remove,first,related,61.56920078,25.64114833,bpa,-75.289314516129,-29.9753787878788
court,case,remove,first,similar,61.56920078,25.64114833,bpa,-75.289314516129,-29.9753787878788
court,case,remove,first,associated,61.56920078,25.64114833,bpa,-75.289314516129,-29.9753787878788
cover,lid,congress,first,related,-14.80714286,27.74256293,synonym,-6.3125,20.9747983870968
